"LOCUS"	"LENGTH"	"RECORD_DATE"	"host"	"country"	"collection_date"	"serotype"	"isolate"	"strain"	"segment"	"gene"	"product"	"codon_start"	"note"	"COMPLEMENT"	"position"	"regAssign"
"HQ695807"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"13-Jul-2004"	"O"	"O/Guayas/Ecu/04 (057-04)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695806"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"09-Jul-2004"	"O"	"O/Pichincha/Ecu/04 (050-04)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695805"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"07-Jul-2004"	"O"	"O/Cotopaxi/Ecu/04 (048-04)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695804"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"07-Jul-2004"	"O"	"O/Tsachila/Ecu/04 (045-04)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695803"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"05-Jul-2004"	"O"	"O/Bolivar/Ecu/04 (043-04)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695802"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"04-Jul-2004"	"O"	"O/Carchi/Ecu/04 (042-04)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695801"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"01-Jul-2004"	"O"	"O/Carchi/Ecu/04 (041-04)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695800"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"02-Jul-2004"	"O"	"O/Cotopaxi/Ecu/04 (040-04)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695799"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"03-Jul-2004"	"O"	"O/Tsachila/Ecu/04 (039-04)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695798"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"30-Jun-2004"	"O"	"O/Imbabura/Ecu/04 (038-04)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695797"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"24-Jun-2004"	"O"	"O/Tsachila/Ecu/04 (035-04)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695796"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"22-Jun-2004"	"O"	"O/Cotopaxi/Ecu/04 (034-04)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695795"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"27-Jan-2004"	"O"	"O/Sucumbios/Ecu/04 (002-04)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695794"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"12-Aug-2003"	"O"	"O/Sucumbios/Ecu/03 (029-03)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695793"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"12-Feb-2003"	"O"	"O/Sucumbios/Ecu/03 (028-03)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695792"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"12-Jan-2003"	"O"	"O/Loja/Ecu/03 (027-03)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695791"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"20-Nov-2003"	"O"	"O/Loja/Ecu/03 (025-03)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695790"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"11-Jun-2003"	"O"	"O/Sucumbios/Ecu/03 (020-03)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695789"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"24-Sep-2003"	"O"	"O/Sucumbios/Ecu/03 (019-03)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695788"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"30-Jul-2003"	"O"	"O/Sucumbios/Ecu/03 (016-03)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695787"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"02-Jun-2003"	"O"	"O/Napo/Ecu/03 (009-03)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695786"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"27-Jan-2003"	"O"	"O/Napo/Ecu/03 (005-03)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695785"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"Jun-2002"	"O"	"O/Pichincha/Ecu/02 (071-02)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695784"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"Jun-2002"	"O"	"O/Pichincha/Ecu/02 (027-02)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695783"	" 633"	"16-AUG-2011"	"-1"	"Ecuador"	"Jun-2002"	"O"	"O/Esmeraldas/Ecu/02 (003-02)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695782"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"01-Apr-2008"	"O"	"O/Cucuta/N.de Santander/Col/08(b)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695781"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"01-Apr-2008"	"O"	"O/Cucuta/N.de Santander/Col/08(a)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695780"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"2002"	"O"	"O/Narino/Col/02"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695779"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"2000"	"O"	"O/Narino/Col/00(d)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695778"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"2000"	"O"	"O/Narino/Col/00(c)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695777"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"2000"	"O"	"O/Cundinamarca/Col/00"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695776"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"2000"	"O"	"O/Narino/Col/00(b)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695775"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"2000"	"O"	"O/Narino/Col/00(a)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695774"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1999"	"O"	"O/Narino/Col/99"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695773"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1998"	"O"	"O/Narino/Col/98(c)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695772"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1998"	"O"	"O/Narino/Col/98(b)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695771"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1998"	"O"	"O/Cauca/Col/98"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695770"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1998"	"O"	"O/Narino/Col/98(a)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695769"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1995"	"O"	"O/Cundinamarca/Col/95(g)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695768"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1995"	"O"	"O/Cundinamarca/Col/95(f)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695767"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1995"	"O"	"O/Cundinamarca/Col/95(e)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695766"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1995"	"O"	"O/Cundinamarca/Col/95(d)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695765"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1995"	"O"	"O/Cundinamarca/Col/95(c)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695764"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1995"	"O"	"O/Cundinamarca/Col/95(b)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695763"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1995"	"O"	"O/Cundinamarca/Col/95(a)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695762"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1994"	"O"	"O/Casanare/Col/94"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695761"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1994"	"O"	"O/Cauca/Col/94(b)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695760"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1994"	"O"	"O/Narino/Col/94"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695759"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1994"	"O"	"O/Cundinamarca/Col/94(f)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695758"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1994"	"O"	"O/Cauca/Col/94(a)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695757"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1994"	"O"	"O/Cundinamarca/Col/94(e)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695756"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1994"	"O"	"O/Cundinamarca/Col/94(d)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695755"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1994"	"O"	"O/Cundinamarca/Col/94(c)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695754"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1994"	"O"	"O/Cundinamarca/Col/94(b)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695753"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1994"	"O"	"O/Boyaca/Col/94(d)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695752"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1994"	"O"	"O/Valle/Col/94"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695751"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1994"	"O"	"O/Boyaca/Col/94(c)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695750"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1994"	"O"	"O/Boyaca/Col/94(b)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695749"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1994"	"O"	"O/Boyaca/Col/94(a)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695748"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1994"	"O"	"O/Santander/Col/94"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695747"	" 633"	"16-AUG-2011"	"-1"	"Colombia"	"1994"	"O"	"O/Cundinamarca/Col/94(a)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695746"	" 633"	"16-AUG-2011"	"-1"	"Bolivia"	"23-Jan-2007"	"O"	"O/Santa_Cruz/Bol/07"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695745"	" 633"	"16-AUG-2011"	"-1"	"Bolivia"	"13-Jul-2003"	"O"	"O/Potosi/Bol/03(a)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695744"	" 633"	"16-AUG-2011"	"-1"	"Bolivia"	"07-May-2002"	"O"	"O/La Paz/Bol/02(c)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695743"	" 633"	"16-AUG-2011"	"-1"	"Bolivia"	"12-Apr-2002"	"O"	"O/La Paz/Bol/02(b)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695742"	" 633"	"16-AUG-2011"	"-1"	"Bolivia"	"07-Apr-2002"	"O"	"O/La Paz/Bol/02(a)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695741"	" 633"	"16-AUG-2011"	"-1"	"Bolivia"	"01-Jul-2001"	"O"	"O/Beni/Bol/01"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695740"	" 633"	"16-AUG-2011"	"-1"	"Bolivia"	"05-May-2001"	"O"	"O/Tarija/Bol/01(a)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695739"	" 633"	"16-AUG-2011"	"-1"	"Bolivia"	"19-Feb-2001"	"O"	"O/Potosi/Bol/01"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695738"	" 633"	"16-AUG-2011"	"-1"	"Bolivia"	"16-Nov-2000"	"O"	"O/Tarija/Bol/00(a)"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"HQ695737"	" 633"	"16-AUG-2011"	"-1"	"Bolivia"	"20-Mar-2000"	"O"	"O/Pando/Bol/00"	"-1"	"-1"	"-1"	"VP1"	"1"	"capsid protein; 1D"	"FALSE"	"<1..>633"	"1"
"EF120403"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/APS/68/05"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120402"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/APS/44/05"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120401"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/MEU/49/03"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120400"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/APR/51/05"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120399"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/HAH/14/00"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120398"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/RAJ/21/96"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120397"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/HAH/51/95"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120396"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/BIM/46/95"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120395"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/GUK/14/95"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120394"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/TNC/71/94"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120393"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/TNAn/60/94"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120392"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/MAN/47/94"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120391"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/MAT/18/93"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120390"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/27/91"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120389"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/GUA/24/91"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120388"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/21/91"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120387"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/ORS/75/88"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120386"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/GUM/33/84"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120385"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/IND/57/79"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120384"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/IND/17/77"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120383"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/IND/8/76"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120382"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/IND/3/73"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120381"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/IND/1/70"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120380"	" 639"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/IND/2/68"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"EF120379"	" 636"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A/ORS/64/84"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>636"	"1"
"EF120378"	" 636"	"20-JUN-2011"	"-1"	"India"	"-1"	"-1"	"-1"	"A5(10)"	"-1"	"1d"	"VP1"	"1"	"-1"	"FALSE"	"<1..>636"	"1"
"HQ260720"	" 639"	"16-JUN-2011"	"buffalo"	"Viet Nam: Yen Bai"	"Feb-2010"	"O"	"-1"	"O/VN/YB10/2010"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"HQ260719"	" 639"	"16-JUN-2011"	"cattle"	"Viet Nam: Yen Bai"	"Feb-2010"	"O"	"-1"	"O/VN/YB09/2010"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"HQ260718"	" 639"	"16-JUN-2011"	"cattle"	"Viet Nam: Yen Bai"	"Feb-2010"	"O"	"-1"	"O/VN/YB08/2010"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"HQ260717"	" 639"	"16-JUN-2011"	"buffalo"	"Viet Nam: Tuyen Quang"	"Feb-2010"	"O"	"-1"	"O/VN/TQ06/2010"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"HQ260716"	" 639"	"16-JUN-2011"	"cattle"	"Viet Nam: Dien Bien"	"Feb-2010"	"O"	"-1"	"O/VN/DB04/2010"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"HQ260715"	" 639"	"16-JUN-2011"	"buffalo"	"Viet Nam: Lao Cai"	"Feb-2010"	"O"	"-1"	"O/VN/LC03/2010"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"HQ260714"	" 639"	"16-JUN-2011"	"buffalo"	"Viet Nam: Son La"	"Feb-2010"	"O"	"-1"	"O/VN/SL02/2010"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"HQ260713"	" 639"	"16-JUN-2011"	"buffalo"	"Viet Nam: Son La"	"Feb-2010"	"O"	"-1"	"O/VN/SL01/2010"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"JF837375"	" 639"	"10-JUN-2011"	"cattle"	"China: GuiZhou Province"	"29-Mar-2011"	"O"	"O/CHA/7/2011"	"-1"	"-1"	"vp1"	"VP1 protein"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"JF792356"	" 639"	"10-JUN-2011"	"swine"	"China"	"22-Feb-2010"	"O"	"O/CHA/31/2010"	"-1"	"-1"	"vp1"	"VP1 protein"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"JF792355"	" 636"	"10-JUN-2011"	"cattle"	"China"	"13-Jan-2009"	"A"	"A/HuBWH/CHA/2009"	"-1"	"-1"	"vp1"	"VP1 protein"	"1"	"-1"	"FALSE"	"<1..>636"	"1"
"HQ652081"	" 639"	"03-MAY-2011"	"pig"	"China"	"-1"	"O"	"-1"	"O/TZ/CHA/2010"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"HQ652080"	" 639"	"03-MAY-2011"	"pig"	"China"	"-1"	"O"	"-1"	"O/NC/CHA/2010"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"HQ652079"	" 639"	"03-MAY-2011"	"pig"	"China"	"-1"	"O"	"-1"	"O/MY/CHA/2010"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"HQ652078"	" 639"	"03-MAY-2011"	"pig"	"China"	"-1"	"O"	"-1"	"O/DY/CHA/2010"	"-1"	"-1"	"VP1"	"1"	"-1"	"FALSE"	"<1..>639"	"1"
"HM143846"	" 639"	"01-MAY-2011"	"cattle"	"South Korea"	"09-Apr-2010"	"O"	"-1"	"O/KOR/1/2010"	"-1"	"-1"	"capsid protein"	"1"	"VP1; 1D"	"FALSE"	"<1..>639"	"1"
"HQ127732"	" 639"	"22-MAR-2011"	"cattle"	"India: Haryana"	"2010"	"A"	"PD286/2010"	"-1"	"-1"	"-1"	"VP1"	"1"	"1D protein"	"FALSE"	"<1..>639"	"1"
"HQ127731"	" 639"	"22-MAR-2011"	"cattle"	"India: Haryana"	"2010"	"A"	"PD283/2010"	"-1"	"-1"	"-1"	"VP1"	"1"	"1D protein"	"FALSE"	"<1..>639"	"1"
"HQ127730"	" 639"	"22-MAR-2011"	"cattle"	"India: Uttar Pradesh"	"2010"	"A"	"PD135/2010"	"-1"	"-1"	"-1"	"VP1"	"1"	"1D protein"	"FALSE"	"<1..>639"	"1"
"HQ127729"	" 639"	"22-MAR-2011"	"cattle"	"India: Uttar Pradesh"	"2010"	"A"	"PD132/2010"	"-1"	"-1"	"-1"	"VP1"	"1"	"1D protein"	"FALSE"	"<1..>639"	"1"
"HQ127728"	" 639"	"22-MAR-2011"	"cattle"	"India: Haryana"	"2010"	"A"	"PD98/2010"	"-1"	"-1"	"-1"	"VP1"	"1"	"1D protein"	"FALSE"	"<1..>639"	"1"
